date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2021-03-17,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-17,California,State,Beta,3.0,0.52,1.28571428571,0.290979631426
2021-03-17,California,State,Total,572.0,100.0,441.85714285714,100.0
2021-03-17,California,State,Alpha,148.0,25.87,88.28571428571,19.980601357905
2021-03-17,California,State,Other,185.0,32.34,137.42857142857,31.102489492402
2021-03-17,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-17,California,State,Lambda,1.0,0.17,0.42857142857,0.096993210475
2021-03-18,California,State,Alpha,95.0,18.16,89.28571428571,20.805592543276
2021-03-18,California,State,Beta,3.0,0.57,1.14285714285,0.266311584554
2021-03-18,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-18,California,State,Delta,0.0,0.0,0.28571428571,0.066577896138
2021-03-18,California,State,Epsilon,231.0,44.17,196.71428571428,45.838881491345
2021-03-18,California,State,Total,523.0,100.0,429.14285714285,100.0
2021-03-18,California,State,Gamma,7.0,1.34,5.57142857142,1.2982689747
2021-03-18,California,State,Other,187.0,35.76,135.71428571428,31.624500665779
2021-03-18,California,State,Lambda,0.0,0.0,0.42857142857,0.099866844208
2021-03-18,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-19,California,State,Other,145.0,30.08,137.28571428571,31.559934318555
2021-03-19,California,State,Beta,1.0,0.21,1.0,0.229885057471
2021-03-19,California,State,Alpha,128.0,26.56,97.71428571428,22.463054187192
2021-03-19,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-19,California,State,Lambda,1.0,0.21,0.42857142857,0.098522167488
2021-03-19,California,State,Gamma,9.0,1.87,6.0,1.379310344828
2021-03-19,California,State,Delta,0.0,0.0,0.28571428571,0.065681444992
2021-03-19,California,State,Epsilon,198.0,41.08,192.28571428571,44.203612479475
2021-03-19,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-19,California,State,Total,482.0,100.0,435.0,100.0
2021-03-20,California,State,Delta,0.0,0.0,0.28571428571,0.064495324089
2021-03-20,California,State,Gamma,9.0,2.63,7.0,1.580135440181
2021-03-20,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-20,California,State,Total,342.0,100.0,443.0,100.0
2021-03-20,California,State,Epsilon,156.0,45.61,192.0,43.34085778781
2021-03-20,California,State,Other,85.0,24.85,137.85714285714,31.118993872944
2021-03-20,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-20,California,State,Lambda,0.0,0.0,0.28571428571,0.064495324089
2021-03-20,California,State,Alpha,90.0,26.32,104.28571428571,23.540793292486
2021-03-20,California,State,Beta,2.0,0.58,1.28571428571,0.290228958401
2021-03-21,California,State,Gamma,6.0,2.86,7.85714285714,1.774766053566
2021-03-21,California,State,Alpha,47.0,22.38,105.57142857142,23.846402065182
2021-03-21,California,State,Beta,1.0,0.48,1.42857142857,0.322684737012
2021-03-21,California,State,Lambda,0.0,0.0,0.28571428571,0.064536947402
2021-03-21,California,State,Epsilon,108.0,51.43,193.28571428571,43.659244917715
2021-03-21,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-21,California,State,Other,48.0,22.86,134.0,30.26782833172
2021-03-21,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-21,California,State,Total,210.0,100.0,442.71428571428,100.0
2021-03-21,California,State,Delta,0.0,0.0,0.28571428571,0.064536947402
2021-03-22,California,State,Lambda,0.0,0.0,0.28571428571,0.063191153239
2021-03-22,California,State,Other,169.0,33.6,137.14285714285,30.331753554502
2021-03-22,California,State,Delta,0.0,0.0,0.14285714285,0.031595576619
2021-03-22,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-22,California,State,Gamma,6.0,1.19,7.71428571428,1.706161137441
2021-03-22,California,State,Total,503.0,100.0,452.14285714285,100.0
2021-03-22,California,State,Alpha,135.0,26.84,110.0,24.32859399684
2021-03-22,California,State,Beta,1.0,0.2,1.57142857142,0.347551342812
2021-03-22,California,State,Epsilon,192.0,38.17,195.28571428571,43.191153238547
2021-03-22,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-23,California,State,Other,137.0,32.01,136.57142857142,31.241830065359
2021-03-23,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-23,California,State,Beta,1.0,0.23,1.71428571428,0.392156862745
2021-03-23,California,State,Delta,0.0,0.0,0.0,0.0
2021-03-23,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-23,California,State,Epsilon,185.0,43.22,185.85714285714,42.516339869281
2021-03-23,California,State,Total,428.0,100.0,437.14285714285,100.0
2021-03-23,California,State,Alpha,90.0,21.03,104.71428571428,23.954248366013
2021-03-23,California,State,Gamma,15.0,3.5,8.0,1.830065359477
2021-03-23,California,State,Lambda,0.0,0.0,0.28571428571,0.065359477124
2021-03-24,California,State,Lambda,0.0,0.0,0.14285714285,0.033366700033
2021-03-24,California,State,Alpha,137.0,26.92,103.14285714285,24.090757424091
2021-03-24,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-24,California,State,Gamma,14.0,2.75,9.42857142857,2.202202202202
2021-03-24,California,State,Delta,2.0,0.39,0.28571428571,0.066733400067
2021-03-24,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-24,California,State,Total,509.0,100.0,428.14285714285,100.0
2021-03-24,California,State,Epsilon,247.0,48.53,188.14285714285,43.943943943944
2021-03-24,California,State,Beta,2.0,0.39,1.57142857142,0.367033700367
2021-03-24,California,State,Other,107.0,21.02,125.42857142857,29.295962629296
2021-03-25,California,State,Other,123.0,28.87,116.28571428571,28.068965517241
2021-03-25,California,State,Gamma,10.0,2.35,9.85714285714,2.379310344828
2021-03-25,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-25,California,State,Epsilon,162.0,38.03,178.28571428571,43.034482758621
2021-03-25,California,State,Total,426.0,100.0,414.28571428571,100.0
2021-03-25,California,State,Delta,0.0,0.0,0.28571428571,0.068965517241
2021-03-25,California,State,Beta,2.0,0.47,1.42857142857,0.344827586207
2021-03-25,California,State,Lambda,0.0,0.0,0.14285714285,0.034482758621
2021-03-25,California,State,Alpha,129.0,30.28,108.0,26.068965517241
2021-03-25,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-26,California,State,Delta,0.0,0.0,0.28571428571,0.070422535211
2021-03-26,California,State,Other,134.0,31.75,114.71428571428,28.274647887324
2021-03-26,California,State,Total,422.0,100.0,405.71428571428,100.0
2021-03-26,California,State,Beta,4.0,0.95,1.85714285714,0.457746478873
2021-03-26,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-26,California,State,Epsilon,139.0,32.94,169.85714285714,41.866197183099
2021-03-26,California,State,Lambda,1.0,0.24,0.14285714285,0.035211267606
2021-03-26,California,State,Alpha,131.0,31.04,108.42857142857,26.725352112676
2021-03-26,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-26,California,State,Gamma,13.0,3.08,10.42857142857,2.570422535211
2021-03-27,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-27,California,State,Beta,4.0,1.24,2.14285714285,0.531914893617
2021-03-27,California,State,Lambda,0.0,0.0,0.14285714285,0.035460992908
2021-03-27,California,State,Alpha,89.0,27.64,108.28571428571,26.879432624113
2021-03-27,California,State,Delta,0.0,0.0,0.28571428571,0.070921985816
2021-03-27,California,State,Gamma,6.0,1.86,10.0,2.482269503546
2021-03-27,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-27,California,State,Other,83.0,25.78,114.42857142857,28.404255319149
2021-03-27,California,State,Epsilon,140.0,43.48,167.57142857142,41.595744680851
2021-03-27,California,State,Total,322.0,100.0,402.85714285714,100.0
2021-03-28,California,State,Beta,2.0,1.09,2.28571428571,0.572655690766
2021-03-28,California,State,Other,60.0,32.61,116.14285714285,29.098067287044
2021-03-28,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-28,California,State,Alpha,53.0,28.8,109.14285714285,27.344309234073
2021-03-28,California,State,Epsilon,65.0,35.33,161.42857142857,40.443808160344
2021-03-28,California,State,Delta,0.0,0.0,0.28571428571,0.071581961346
2021-03-28,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-28,California,State,Total,184.0,100.0,399.14285714285,100.0
2021-03-28,California,State,Gamma,4.0,2.17,9.71428571428,2.433786685755
2021-03-28,California,State,Lambda,0.0,0.0,0.14285714285,0.035790980673
2021-03-29,California,State,Lambda,0.0,0.0,0.14285714285,0.036549707602
2021-03-29,California,State,Gamma,19.0,4.27,11.57142857142,2.960526315789
2021-03-29,California,State,Delta,0.0,0.0,0.28571428571,0.073099415205
2021-03-29,California,State,Total,445.0,100.0,390.85714285714,100.0
2021-03-29,California,State,Other,124.0,27.87,109.71428571428,28.070175438596
2021-03-29,California,State,Beta,8.0,1.8,3.28571428571,0.840643274854
2021-03-29,California,State,Alpha,153.0,34.38,111.71428571428,28.581871345029
2021-03-29,California,State,Epsilon,141.0,31.69,154.14285714285,39.437134502924
2021-03-29,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-29,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-30,California,State,Total,504.0,100.0,401.71428571428,100.0
2021-03-30,California,State,Gamma,18.0,3.57,12.0,2.98719772404
2021-03-30,California,State,Beta,4.0,0.79,3.71428571428,0.924608819346
2021-03-30,California,State,Epsilon,193.0,38.29,155.28571428571,38.655761024182
2021-03-30,California,State,Lambda,2.0,0.4,0.42857142857,0.106685633001
2021-03-30,California,State,Alpha,146.0,28.97,119.71428571428,29.800853485064
2021-03-30,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-30,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-30,California,State,Other,139.0,27.58,110.0,27.382645803698
2021-03-30,California,State,Delta,2.0,0.4,0.57142857142,0.142247510669
2021-03-31,California,State,Epsilon,126.0,31.11,138.0,35.672082717873
2021-03-31,California,State,Mu,1.0,0.25,0.14285714285,0.036927621861
2021-03-31,California,State,Alpha,163.0,40.25,123.42857142857,31.905465288035
2021-03-31,California,State,Lambda,0.0,0.0,0.42857142857,0.110782865583
2021-03-31,California,State,Gamma,15.0,3.7,12.14285714285,3.138847858198
2021-03-31,California,State,Other,98.0,24.2,108.71428571428,28.101920236337
2021-03-31,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-31,California,State,Total,405.0,100.0,386.85714285714,100.0
2021-03-31,California,State,Beta,1.0,0.25,3.57142857142,0.923190546529
2021-03-31,California,State,Delta,1.0,0.25,0.42857142857,0.110782865583
2021-04-01,California,State,Beta,2.0,0.54,3.57142857142,0.942684766214
2021-04-01,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-01,California,State,Delta,1.0,0.27,0.57142857142,0.150829562594
2021-04-01,California,State,Mu,0.0,0.0,0.14285714285,0.037707390649
2021-04-01,California,State,Lambda,0.0,0.0,0.42857142857,0.113122171946
2021-04-01,California,State,Gamma,16.0,4.32,13.0,3.43137254902
2021-04-01,California,State,Epsilon,117.0,31.62,131.57142857142,34.72850678733
2021-04-01,California,State,Total,370.0,100.0,378.85714285714,100.0
2021-04-01,California,State,Alpha,158.0,42.7,127.57142857142,33.67269984917
2021-04-01,California,State,Other,76.0,20.54,102.0,26.923076923077
2021-04-02,California,State,Total,483.0,100.0,387.57142857142,100.0
2021-04-02,California,State,Beta,4.0,0.83,3.57142857142,0.921489126428
2021-04-02,California,State,Mu,0.0,0.0,0.14285714285,0.036859565057
2021-04-02,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-02,California,State,Epsilon,144.0,29.81,132.28571428571,34.131957242905
2021-04-02,California,State,Alpha,185.0,38.3,135.28571428571,34.906008109104
2021-04-02,California,State,Other,128.0,26.5,101.14285714285,26.09657206045
2021-04-02,California,State,Delta,0.0,0.0,0.57142857142,0.147438260229
2021-04-02,California,State,Lambda,0.0,0.0,0.28571428571,0.073719130114
2021-04-02,California,State,Gamma,22.0,4.55,14.28571428571,3.685956505713
2021-04-03,California,State,Gamma,18.0,5.61,16.0,4.129793510324
2021-04-03,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-03,California,State,Alpha,118.0,36.76,139.42857142857,35.988200589971
2021-04-03,California,State,Epsilon,104.0,32.4,127.14285714285,32.817109144543
2021-04-03,California,State,Mu,0.0,0.0,0.14285714285,0.036873156342
2021-04-03,California,State,Lambda,0.0,0.0,0.28571428571,0.073746312684
2021-04-03,California,State,Delta,1.0,0.31,0.71428571428,0.184365781711
2021-04-03,California,State,Other,77.0,23.99,100.28571428571,25.884955752212
2021-04-03,California,State,Total,321.0,100.0,387.42857142857,100.0
2021-04-03,California,State,Beta,3.0,0.93,3.42857142857,0.884955752212
2021-04-04,California,State,Delta,0.0,0.0,0.71428571428,0.184365781711
2021-04-04,California,State,Other,38.0,20.65,97.14285714285,25.073746312684
2021-04-04,California,State,Alpha,97.0,52.72,145.71428571428,37.610619469027
2021-04-04,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-04,California,State,Mu,0.0,0.0,0.14285714285,0.036873156342
2021-04-04,California,State,Lambda,0.0,0.0,0.28571428571,0.073746312684
2021-04-04,California,State,Gamma,18.0,9.78,18.0,4.646017699115
2021-04-04,California,State,Epsilon,30.0,16.3,122.14285714285,31.526548672566
2021-04-04,California,State,Total,184.0,100.0,387.42857142857,100.0
2021-04-04,California,State,Beta,1.0,0.54,3.28571428571,0.84808259587
2021-04-05,California,State,Alpha,221.0,38.3,155.42857142857,38.255977496484
2021-04-05,California,State,Beta,2.0,0.35,2.42857142857,0.597749648383
2021-04-05,California,State,Lambda,0.0,0.0,0.28571428571,0.070323488045
2021-04-05,California,State,Gamma,28.0,4.85,19.28571428571,4.746835443038
2021-04-05,California,State,Mu,0.0,0.0,0.14285714285,0.035161744023
2021-04-05,California,State,Delta,2.0,0.35,1.0,0.246132208158
2021-04-05,California,State,Epsilon,170.0,29.46,126.28571428571,31.082981715893
2021-04-05,California,State,Total,577.0,100.0,406.28571428571,100.0
2021-04-05,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-05,California,State,Other,154.0,26.69,101.42857142857,24.964838255977
2021-04-06,California,State,Epsilon,127.0,25.97,116.85714285714,28.914810887239
2021-04-06,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-06,California,State,Other,136.0,27.81,101.0,24.991162955108
2021-04-06,California,State,Beta,5.0,1.02,2.57142857142,0.636267232238
2021-04-06,California,State,Lambda,1.0,0.2,0.14285714285,0.035348179569
2021-04-06,California,State,Delta,4.0,0.82,1.28571428571,0.318133616119
2021-04-06,California,State,Alpha,198.0,40.49,162.85714285714,40.296924708378
2021-04-06,California,State,Mu,0.0,0.0,0.14285714285,0.035348179569
2021-04-06,California,State,Gamma,18.0,3.68,19.28571428571,4.772004241782
2021-04-06,California,State,Total,489.0,100.0,404.14285714285,100.0
2021-04-07,California,State,Gamma,20.0,4.29,20.0,4.844290657439
2021-04-07,California,State,Alpha,209.0,44.85,169.42857142857,41.038062283737
2021-04-07,California,State,Other,103.0,22.1,101.71428571428,24.636678200692
2021-04-07,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-07,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-07,California,State,Total,466.0,100.0,412.85714285714,100.0
2021-04-07,California,State,Delta,1.0,0.21,1.28571428571,0.311418685121
2021-04-07,California,State,Beta,0.0,0.0,2.42857142857,0.588235294118
2021-04-07,California,State,Lambda,2.0,0.43,0.42857142857,0.103806228374
2021-04-07,California,State,Epsilon,131.0,28.11,117.57142857142,28.477508650519
2021-04-08,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-08,California,State,Total,373.0,100.0,413.28571428571,100.0
2021-04-08,California,State,Delta,0.0,0.0,1.14285714285,0.276529554096
2021-04-08,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-08,California,State,Other,68.0,18.23,100.57142857142,24.334600760456
2021-04-08,California,State,Alpha,207.0,55.5,176.42857142857,42.689249913585
2021-04-08,California,State,Epsilon,66.0,17.69,110.28571428571,26.685101970273
2021-04-08,California,State,Lambda,0.0,0.0,0.42857142857,0.103698582786
2021-04-08,California,State,Gamma,32.0,8.58,22.28571428571,5.392326304874
2021-04-08,California,State,Beta,0.0,0.0,2.14285714285,0.51849291393
2021-04-09,California,State,Delta,0.0,0.0,1.14285714285,0.286327845383
2021-04-09,California,State,Beta,3.0,0.78,2.0,0.50107372942
2021-04-09,California,State,Epsilon,82.0,21.35,101.42857142857,25.411596277738
2021-04-09,California,State,Total,384.0,100.0,399.14285714285,100.0
2021-04-09,California,State,Alpha,184.0,47.92,176.28571428571,44.166070150322
2021-04-09,California,State,Lambda,2.0,0.52,0.71428571428,0.178954903364
2021-04-09,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-09,California,State,Other,86.0,22.4,94.57142857142,23.69362920544
2021-04-09,California,State,Gamma,27.0,7.03,23.0,5.762347888332
2021-04-09,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-10,California,State,Alpha,163.0,55.07,182.71428571428,46.189960274467
2021-04-10,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-10,California,State,Beta,0.0,0.0,1.57142857142,0.397255326833
2021-04-10,California,State,Lambda,0.0,0.0,0.71428571428,0.180570603106
2021-04-10,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-10,California,State,Total,296.0,100.0,395.57142857142,100.0
2021-04-10,California,State,Other,51.0,17.23,90.85714285714,22.96858071506
2021-04-10,California,State,Epsilon,65.0,21.96,95.85714285714,24.2325749368
2021-04-10,California,State,Gamma,17.0,5.74,22.85714285714,5.778259299386
2021-04-10,California,State,Delta,0.0,0.0,1.0,0.252798844348
2021-04-11,California,State,Lambda,0.0,0.0,0.71428571428,0.178443968594
2021-04-11,California,State,Gamma,23.0,10.6,23.57142857142,5.888650963597
2021-04-11,California,State,Total,217.0,100.0,400.28571428571,100.0
2021-04-11,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-11,California,State,Beta,1.0,0.46,1.57142857142,0.392576730906
2021-04-11,California,State,Delta,3.0,1.38,1.42857142857,0.356887937188
2021-04-11,California,State,Epsilon,27.0,12.44,95.42857142857,23.84011420414
2021-04-11,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-11,California,State,Other,37.0,17.05,90.71428571428,22.66238401142
2021-04-11,California,State,Alpha,126.0,58.06,186.85714285714,46.680942184154
2021-04-12,California,State,Delta,7.0,1.7,2.14285714285,0.56904400607
2021-04-12,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-12,California,State,Beta,1.0,0.24,1.42857142857,0.379362670713
2021-04-12,California,State,Alpha,187.0,45.5,182.0,48.330804248862
2021-04-12,California,State,Epsilon,82.0,19.95,82.85714285714,22.003034901366
2021-04-12,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-12,California,State,Total,411.0,100.0,376.57142857142,100.0
2021-04-12,California,State,Lambda,1.0,0.24,0.85714285714,0.227617602428
2021-04-12,California,State,Gamma,23.0,5.6,22.85714285714,6.069802731411
2021-04-12,California,State,Other,110.0,26.76,84.42857142857,22.42033383915
2021-04-13,California,State,Epsilon,77.0,17.11,75.71428571428,20.408163265306
2021-04-13,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-13,California,State,Alpha,219.0,48.67,185.0,49.865229110512
2021-04-13,California,State,Delta,6.0,1.33,2.42857142857,0.654601463227
2021-04-13,California,State,Lambda,1.0,0.22,0.85714285714,0.231035810551
2021-04-13,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-13,California,State,Gamma,38.0,8.44,25.71428571428,6.931074316519
2021-04-13,California,State,Beta,3.0,0.67,1.14285714285,0.308047747401
2021-04-13,California,State,Other,106.0,23.56,80.14285714285,21.601848286484
2021-04-13,California,State,Total,450.0,100.0,371.0,100.0
2021-04-14,California,State,Total,368.0,100.0,357.0,100.0
2021-04-14,California,State,Beta,0.0,0.0,1.14285714285,0.32012805122
2021-04-14,California,State,Epsilon,54.0,14.67,64.71428571428,18.12725090036
2021-04-14,California,State,Delta,1.0,0.27,2.42857142857,0.680272108844
2021-04-14,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-14,California,State,Lambda,0.0,0.0,0.57142857142,0.16006402561
2021-04-14,California,State,Alpha,218.0,59.24,186.28571428571,52.18087234894
2021-04-14,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-14,California,State,Gamma,24.0,6.52,26.28571428571,7.362945178071
2021-04-14,California,State,Other,71.0,19.29,75.57142857142,21.168467386955
2021-04-15,California,State,Lambda,0.0,0.0,0.57142857142,0.159108989658
2021-04-15,California,State,Beta,2.0,0.52,1.42857142857,0.397772474145
2021-04-15,California,State,Alpha,207.0,53.35,186.28571428571,51.869530628481
2021-04-15,California,State,Other,70.0,18.04,75.85714285714,21.121718377088
2021-04-15,California,State,Total,388.0,100.0,359.14285714285,100.0
2021-04-15,California,State,Epsilon,71.0,18.3,65.42857142857,18.217979315831
2021-04-15,California,State,Gamma,31.0,7.99,26.14285714285,7.27923627685
2021-04-15,California,State,Delta,7.0,1.8,3.42857142857,0.954653937947
2021-04-15,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-15,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-16,California,State,Total,434.0,100.0,366.28571428571,100.0
2021-04-16,California,State,Delta,6.0,1.38,4.28571428571,1.170046801872
2021-04-16,California,State,Other,86.0,19.82,75.85714285714,20.709828393136
2021-04-16,California,State,Alpha,226.0,52.07,192.28571428571,52.496099843994
2021-04-16,California,State,Beta,5.0,1.15,1.71428571428,0.468018720749
2021-04-16,California,State,Epsilon,74.0,17.05,64.28571428571,17.550702028081
2021-04-16,California,State,Gamma,34.0,7.83,27.14285714285,7.410296411856
2021-04-16,California,State,Lambda,3.0,0.69,0.71428571428,0.195007800312
2021-04-16,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-16,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-17,California,State,Delta,2.0,0.85,4.57142857142,1.278976818545
2021-04-17,California,State,Beta,6.0,2.56,2.57142857142,0.719424460432
2021-04-17,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-17,California,State,Epsilon,34.0,14.53,59.85714285714,16.746602717826
2021-04-17,California,State,Other,53.0,22.65,76.14285714285,21.302957633893
2021-04-17,California,State,Gamma,22.0,9.4,27.85714285714,7.79376498801
2021-04-17,California,State,Lambda,0.0,0.0,0.71428571428,0.199840127898
2021-04-17,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-17,California,State,Total,234.0,100.0,357.42857142857,100.0
2021-04-17,California,State,Alpha,117.0,50.0,185.71428571428,51.958433253397
2021-04-18,California,State,Other,40.0,24.69,76.57142857142,21.904372701267
2021-04-18,California,State,Alpha,82.0,50.62,179.42857142857,51.328156926849
2021-04-18,California,State,Lambda,0.0,0.0,0.71428571428,0.2043318349
2021-04-18,California,State,Epsilon,16.0,9.88,58.28571428571,16.67347772783
2021-04-18,California,State,Delta,3.0,1.85,4.57142857142,1.307723743359
2021-04-18,California,State,Gamma,21.0,12.96,27.57142857142,7.887208827135
2021-04-18,California,State,Beta,0.0,0.0,2.42857142857,0.69472823866
2021-04-18,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-18,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-18,California,State,Total,162.0,100.0,349.57142857142,100.0
2021-04-19,California,State,Epsilon,51.0,12.98,53.85714285714,15.520790448744
2021-04-19,California,State,Delta,11.0,2.8,5.14285714285,1.482091395636
2021-04-19,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-19,California,State,Lambda,3.0,0.76,1.0,0.28818443804
2021-04-19,California,State,Total,393.0,100.0,347.0,100.0
2021-04-19,California,State,Beta,1.0,0.25,2.42857142857,0.699876492384
2021-04-19,California,State,Gamma,28.0,7.12,28.28571428571,8.151502675998
2021-04-19,California,State,Alpha,208.0,52.93,182.42857142857,52.573075339646
2021-04-19,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-19,California,State,Other,91.0,23.16,73.85714285714,21.284479209551
2021-04-20,California,State,Other,75.0,20.83,69.42857142857,20.778110303549
2021-04-20,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-20,California,State,Alpha,223.0,61.94,183.0,54.766994442069
2021-04-20,California,State,Epsilon,21.0,5.83,45.85714285714,13.723813595554
2021-04-20,California,State,Lambda,2.0,0.56,1.14285714285,0.342026507054
2021-04-20,California,State,Gamma,21.0,5.83,25.85714285714,7.738349722103
2021-04-20,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-20,California,State,Beta,4.0,1.11,2.57142857142,0.769559640872
2021-04-20,California,State,Delta,14.0,3.89,6.28571428571,1.881145788799
2021-04-20,California,State,Total,360.0,100.0,334.14285714285,100.0
2021-04-21,California,State,Other,72.0,22.5,69.57142857142,21.257092972501
2021-04-21,California,State,Gamma,25.0,7.81,26.0,7.944129201222
2021-04-21,California,State,Lambda,0.0,0.0,1.14285714285,0.349192492361
2021-04-21,California,State,Alpha,184.0,57.5,178.14285714285,54.430379746835
2021-04-21,California,State,Beta,1.0,0.31,2.71428571428,0.829332169358
2021-04-21,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-21,California,State,Delta,6.0,1.88,7.0,2.138804015714
2021-04-21,California,State,Total,320.0,100.0,327.28571428571,100.0
2021-04-21,California,State,Epsilon,32.0,10.0,42.71428571428,13.051069402008
2021-04-21,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-22,California,State,Lambda,1.0,0.29,1.28571428571,0.399644760213
2021-04-22,California,State,Alpha,183.0,52.44,174.71428571428,54.307282415631
2021-04-22,California,State,Epsilon,37.0,10.6,37.85714285714,11.767317939609
2021-04-22,California,State,Gamma,26.0,7.45,25.28571428571,7.859680284192
2021-04-22,California,State,Total,349.0,100.0,321.71428571428,100.0
2021-04-22,California,State,Mu,1.0,0.29,0.14285714285,0.044404973357
2021-04-22,California,State,Beta,3.0,0.86,2.85714285714,0.88809946714
2021-04-22,California,State,Delta,10.0,2.87,7.42857142857,2.309058614565
2021-04-22,California,State,Other,88.0,25.21,72.14285714285,22.424511545293
2021-04-22,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-23,California,State,Epsilon,54.0,15.0,35.0,11.248852157943
2021-04-23,California,State,Total,360.0,100.0,311.14285714285,100.0
2021-04-23,California,State,Beta,3.0,0.83,2.57142857142,0.826446280992
2021-04-23,California,State,Lambda,4.0,1.11,1.42857142857,0.459136822773
2021-04-23,California,State,Delta,10.0,2.78,8.0,2.57116620753
2021-04-23,California,State,Gamma,24.0,6.67,23.85714285714,7.667584940312
2021-04-23,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-23,California,State,Other,71.0,19.72,70.0,22.497704315886
2021-04-23,California,State,Mu,0.0,0.0,0.14285714285,0.045913682277
2021-04-23,California,State,Alpha,194.0,53.89,170.14285714285,54.683195592287
2021-04-24,California,State,Mu,0.0,0.0,0.14285714285,0.048053820279
2021-04-24,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-24,California,State,Other,28.0,20.44,66.42857142857,22.345026429601
2021-04-24,California,State,Lambda,3.0,2.19,1.85714285714,0.624699663623
2021-04-24,California,State,Alpha,81.0,59.12,165.0,55.502162421913
2021-04-24,California,State,Delta,5.0,3.65,8.42857142857,2.835175396444
2021-04-24,California,State,Total,137.0,100.0,297.28571428571,100.0
2021-04-24,California,State,Beta,0.0,0.0,1.71428571428,0.576645843345
2021-04-24,California,State,Epsilon,13.0,9.49,32.0,10.764055742432
2021-04-24,California,State,Gamma,7.0,5.11,21.71428571428,7.304180682364
2021-04-25,California,State,Other,36.0,27.48,65.85714285714,22.487804878049
2021-04-25,California,State,Delta,8.0,6.11,9.14285714285,3.121951219512
2021-04-25,California,State,Lambda,1.0,0.76,2.0,0.682926829268
